197.0000, 4.9971
198.0000, 5.0375
199.0000, 5.0598
200.0000, 5.0622
201.0000, 5.0428
202.0000, 5.0022
203.0000, 4.9464
204.0000, 4.8819
205.0000, 4.8151
206.0000, 4.7512
207.0000, 4.6924
208.0000, 4.6398
209.0000, 4.5950
210.0000, 4.5583
211.0000, 4.5258
212.0000, 4.4919
213.0000, 4.4513
214.0000, 4.3989
215.0000, 4.3341
216.0000, 4.2584
217.0000, 4.1736
218.0000, 4.0817
219.0000, 3.9858
220.0000, 3.8908
221.0000, 3.8015
222.0000, 3.7228
223.0000, 3.6565
224.0000, 3.6009
225.0000, 3.5538
226.0000, 3.5131
227.0000, 3.4763
228.0000, 3.4413
229.0000, 3.4057
230.0000, 3.3671
231.0000, 3.3244
232.0000, 3.2816
233.0000, 3.2441
234.0000, 3.2172
235.0000, 3.2058
236.0000, 3.2112
237.0000, 3.2332
238.0000, 3.2718
239.0000, 3.3265
240.0000, 3.3946
241.0000, 3.4712
242.0000, 3.5518
243.0000, 3.6317
244.0000, 3.7088
245.0000, 3.7841
246.0000, 3.8585
247.0000, 3.9332
248.0000, 4.0102
249.0000, 4.0933
250.0000, 4.1868
251.0000, 4.2946
252.0000, 4.4177
253.0000, 4.5469
254.0000, 4.6709
255.0000, 4.7785
256.0000, 4.8611
257.0000, 4.9243
258.0000, 4.9782
259.0000, 5.0332
260.0000, 5.0983
261.0000, 5.1729
262.0000, 5.2506
263.0000, 5.3248
264.0000, 5.3894
265.0000, 5.4410
266.0000, 5.4788
267.0000, 5.5021
268.0000, 5.5106
269.0000, 5.5072
270.0000, 5.5005
271.0000, 5.4995
272.0000, 5.5131
273.0000, 5.5451
274.0000, 5.5874
275.0000, 5.6297
276.0000, 5.6621
277.0000, 5.6771
278.0000, 5.6782
279.0000, 5.6715
280.0000, 5.6635
281.0000, 5.6601
282.0000, 5.6659
283.0000, 5.6847
284.0000, 5.7204
285.0000, 5.7761
286.0000, 5.8442
287.0000, 5.9094
288.0000, 5.9561
289.0000, 5.9696
290.0000, 5.9537
291.0000, 5.9337
292.0000, 5.9364
293.0000, 5.9882
294.0000, 6.1005
295.0000, 6.2565
296.0000, 6.4366
297.0000, 6.6208
298.0000, 6.7913
299.0000, 6.9369
300.0000, 7.0474
301.0000, 7.1125
302.0000, 7.1266
303.0000, 7.1072
304.0000, 7.0797
305.0000, 7.0698
306.0000, 7.0995
307.0000, 7.1590
308.0000, 7.2201
309.0000, 7.2547
310.0000, 7.2357
311.0000, 7.1592
312.0000, 7.0425
313.0000, 6.9034
314.0000, 6.7599
315.0000, 6.6228
316.0000, 6.4931
317.0000, 6.3705
318.0000, 6.2552
319.0000, 6.1459
320.0000, 6.0391
321.0000, 5.9306
322.0000, 5.8166
323.0000, 5.6951
324.0000, 5.5737
325.0000, 5.4623
326.0000, 5.3707
327.0000, 5.3072
328.0000, 5.2669
329.0000, 5.2393
330.0000, 5.2142
331.0000, 5.1813
332.0000, 5.1369
333.0000, 5.0813
334.0000, 5.0150
335.0000, 4.9385
336.0000, 4.8530
337.0000, 4.7608
338.0000, 4.6641
339.0000, 4.5650
340.0000, 4.4662
341.0000, 4.3708
342.0000, 4.2818
343.0000, 4.2026
344.0000, 4.1350
345.0000, 4.0775
346.0000, 4.0277
347.0000, 3.9832
348.0000, 3.9428
349.0000, 3.9108
350.0000, 3.8934
351.0000, 3.8968
352.0000, 3.9267
353.0000, 3.9826
354.0000, 4.0610
355.0000, 4.1580
356.0000, 4.2697
357.0000, 4.3891
358.0000, 4.5062
359.0000, 4.6110
360.0000, 4.6937
361.0000, 4.7572
362.0000, 4.8229
363.0000, 4.9138
364.0000, 5.0527
365.0000, 5.2466
366.0000, 5.4633
367.0000, 5.6651
368.0000, 5.8141
369.0000, 5.8821
370.0000, 5.8804
371.0000, 5.8307
372.0000, 5.7548
373.0000, 5.6726
374.0000, 5.5927
375.0000, 5.5187
376.0000, 5.4540
377.0000, 5.4017
378.0000, 5.3608
379.0000, 5.3272
380.0000, 5.2968
381.0000, 5.2655
382.0000, 5.2314
383.0000, 5.1947
384.0000, 5.1561
385.0000, 5.1162
386.0000, 5.0759
387.0000, 5.0371
388.0000, 5.0016
389.0000, 4.9715
390.0000, 4.9479
391.0000, 4.9292
392.0000, 4.9134
393.0000, 4.8987
394.0000, 4.8839
395.0000, 4.8733
396.0000, 4.8730
397.0000, 4.8888
398.0000, 4.9256
399.0000, 4.9749
400.0000, 5.0212
401.0000, 5.0484
402.0000, 5.0435
403.0000, 5.0455
404.0000, 5.1411
405.0000, 5.4190
406.0000, 5.9662
407.0000, 6.7801
408.0000, 7.7265
409.0000, 8.6599
410.0000, 9.4356
411.0000, 9.9608
412.0000, 10.2711
413.0000, 10.4208
414.0000, 10.4645
415.0000, 10.4636
416.0000, 10.5095
417.0000, 10.7010
418.0000, 11.1371
419.0000, 11.8920
420.0000, 12.8593
421.0000, 13.8530
422.0000, 14.6867
423.0000, 15.1866
424.0000, 15.3535
425.0000, 15.3146
426.0000, 15.1997
427.0000, 15.1361
428.0000, 15.1770
429.0000, 15.2881
430.0000, 15.4305
431.0000, 15.5653
432.0000, 15.6685
433.0000, 15.7442
434.0000, 15.7997
435.0000, 15.8422
436.0000, 15.8782
437.0000, 15.9120
438.0000, 15.9472
439.0000, 15.9876
440.0000, 16.0354
441.0000, 16.0847
442.0000, 16.1268
443.0000, 16.1529
444.0000, 16.1547
445.0000, 16.1283
446.0000, 16.0721
447.0000, 15.9848
448.0000, 15.8654
449.0000, 15.7233
450.0000, 15.5775
451.0000, 15.4473
452.0000, 15.3518
453.0000, 15.3028
454.0000, 15.3008
455.0000, 15.3456
456.0000, 15.4369
457.0000, 15.5708
458.0000, 15.7350
459.0000, 15.9160
460.0000, 16.1002
461.0000, 16.2749
462.0000, 16.4320
463.0000, 16.5645
464.0000, 16.6654
465.0000, 16.7314
466.0000, 16.7868
467.0000, 16.8679
468.0000, 17.0111
469.0000, 17.2493
470.0000, 17.5657
471.0000, 17.9075
472.0000, 18.2210
473.0000, 18.4538
474.0000, 18.5900
475.0000, 18.6569
476.0000, 18.6840
477.0000, 18.7008
478.0000, 18.7254
479.0000, 18.7540
480.0000, 18.7805
481.0000, 18.7989
482.0000, 18.8044
483.0000, 18.7974
484.0000, 18.7790
485.0000, 18.7505
486.0000, 18.7135
487.0000, 18.6725
488.0000, 18.6332
489.0000, 18.6010
490.0000, 18.5814
491.0000, 18.5789
492.0000, 18.5972
493.0000, 18.6404
494.0000, 18.7118
495.0000, 18.8056
496.0000, 18.9073
497.0000, 19.0020
498.0000, 19.0752
499.0000, 19.1272
500.0000, 19.1801
501.0000, 19.2578
502.0000, 19.3844
503.0000, 19.5678
504.0000, 19.7767
505.0000, 19.9740
506.0000, 20.1225
507.0000, 20.2056
508.0000, 20.2941
509.0000, 20.4811
510.0000, 20.8601
511.0000, 21.5045
512.0000, 22.3420
513.0000, 23.2355
514.0000, 24.0476
515.0000, 24.6496
516.0000, 25.0355
517.0000, 25.2884
518.0000, 25.4937
519.0000, 25.7354
520.0000, 26.0637
521.0000, 26.4883
522.0000, 27.0167
523.0000, 27.6563
524.0000, 28.3838
525.0000, 29.1177
526.0000, 29.7701
527.0000, 30.2527
528.0000, 30.5095
529.0000, 30.5862
530.0000, 30.5488
531.0000, 30.4634
532.0000, 30.3874
533.0000, 30.3296
534.0000, 30.2824
535.0000, 30.2380
536.0000, 30.1893
537.0000, 30.1354
538.0000, 30.0785
539.0000, 30.0214
540.0000, 29.9663
541.0000, 29.9132
542.0000, 29.8600
543.0000, 29.8043
544.0000, 29.7439
545.0000, 29.6799
546.0000, 29.6187
547.0000, 29.5669
548.0000, 29.5315
549.0000, 29.5158
550.0000, 29.5151
551.0000, 29.5237
552.0000, 29.5357
553.0000, 29.5478
554.0000, 29.5676
555.0000, 29.6054
556.0000, 29.6715
557.0000, 29.7748
558.0000, 29.9130
559.0000, 30.0788
560.0000, 30.2647
561.0000, 30.4632
562.0000, 30.6636
563.0000, 30.8528
564.0000, 31.0177
565.0000, 31.1457
566.0000, 31.2384
567.0000, 31.3136
568.0000, 31.3903
569.0000, 31.4875
570.0000, 31.6103
571.0000, 31.7377
572.0000, 31.8458
573.0000, 31.9107
574.0000, 31.9193
575.0000, 31.8932
576.0000, 31.8611
577.0000, 31.8518
578.0000, 31.8893
579.0000, 31.9731
580.0000, 32.0942
581.0000, 32.2432
582.0000, 32.4111
583.0000, 32.5868
584.0000, 32.7585
585.0000, 32.9144
586.0000, 33.0432
587.0000, 33.1449
588.0000, 33.2297
589.0000, 33.3085
590.0000, 33.3917
591.0000, 33.4862
592.0000, 33.5928
593.0000, 33.7117
594.0000, 33.8433
595.0000, 33.9896
596.0000, 34.1568
597.0000, 34.3518
598.0000, 34.5814
599.0000, 34.8431
600.0000, 35.0946
601.0000, 35.2829
602.0000, 35.3554
603.0000, 35.2827
604.0000, 35.2103
605.0000, 35.3621
606.0000, 35.9625
607.0000, 37.2154
608.0000, 39.0375
609.0000, 41.1348
610.0000, 43.2084
611.0000, 44.9646
612.0000, 46.2843
613.0000, 47.2540
614.0000, 47.9725
615.0000, 48.5383
616.0000, 49.0242
617.0000, 49.4537
618.0000, 49.8447
619.0000, 50.2149
620.0000, 50.6076
621.0000, 51.1476
622.0000, 51.9759
623.0000, 53.2340
624.0000, 55.0077
625.0000, 57.0745
626.0000, 59.1046
627.0000, 60.7682
628.0000, 61.7695
629.0000, 62.1518
630.0000, 62.1549
631.0000, 62.0211
632.0000, 61.9849
633.0000, 62.1279
634.0000, 62.3883
635.0000, 62.6989
636.0000, 62.9932
637.0000, 63.2393
638.0000, 63.4579
639.0000, 63.6741
640.0000, 63.9128
641.0000, 64.1908
642.0000, 64.5047
643.0000, 64.8478
644.0000, 65.2135
645.0000, 65.5935
646.0000, 65.9717
647.0000, 66.3303
648.0000, 66.6516
649.0000, 66.9208
650.0000, 67.1485
651.0000, 67.3563
652.0000, 67.5659
653.0000, 67.7975
654.0000, 68.0499
655.0000, 68.3064
656.0000, 68.5496
657.0000, 68.7627
658.0000, 68.9406
659.0000, 69.0925
660.0000, 69.2283
661.0000, 69.3578
662.0000, 69.4875
663.0000, 69.6168
664.0000, 69.7445
665.0000, 69.8695
666.0000, 69.9904
667.0000, 70.1054
668.0000, 70.2125
669.0000, 70.3098
670.0000, 70.3952
671.0000, 70.4655
672.0000, 70.5169
673.0000, 70.5459
674.0000, 70.5491
675.0000, 70.5279
676.0000, 70.4864
677.0000, 70.4286
678.0000, 70.3584
679.0000, 70.2777
680.0000, 70.1869
681.0000, 70.0859
682.0000, 69.9748
683.0000, 69.8570
684.0000, 69.7401
685.0000, 69.6323
686.0000, 69.5418
687.0000, 69.4726
688.0000, 69.4187
689.0000, 69.3724
690.0000, 69.3263
691.0000, 69.2774
692.0000, 69.2425
693.0000, 69.2439
694.0000, 69.3039
695.0000, 69.4396
696.0000, 69.6307
697.0000, 69.8400
698.0000, 70.0302
699.0000, 70.1666
700.0000, 70.2530
701.0000, 70.3218
702.0000, 70.4059
703.0000, 70.5375
704.0000, 70.7204
705.0000, 70.9247
706.0000, 71.1187
707.0000, 71.2707
708.0000, 71.3670
709.0000, 71.4288
710.0000, 71.4814
711.0000, 71.5500
712.0000, 71.6522
713.0000, 71.7804
714.0000, 71.9219
715.0000, 72.0643
716.0000, 72.1970
717.0000, 72.3221
718.0000, 72.4461
719.0000, 72.5754
720.0000, 72.7153
721.0000, 72.8595
722.0000, 72.9949
723.0000, 73.1085
724.0000, 73.1876
725.0000, 73.2302
726.0000, 73.2443
727.0000, 73.2384
728.0000, 73.2208
729.0000, 73.1937
730.0000, 73.1497
731.0000, 73.0810
732.0000, 72.9795
733.0000, 72.8454
734.0000, 72.6991
735.0000, 72.5641
736.0000, 72.4642
737.0000, 72.4165
738.0000, 72.4110
739.0000, 72.4305
740.0000, 72.4576
741.0000, 72.4782
742.0000, 72.5020
743.0000, 72.5493
744.0000, 72.6406
745.0000, 72.7945
746.0000, 73.0047
747.0000, 73.2462
748.0000, 73.4936
749.0000, 73.7219
750.0000, 73.9207
751.0000, 74.0970
752.0000, 74.2587
753.0000, 74.4139
754.0000, 74.5672
755.0000, 74.7170
756.0000, 74.8609
757.0000, 74.9964
758.0000, 75.1216
759.0000, 75.2365
760.0000, 75.3414
761.0000, 75.4364
762.0000, 75.5220
763.0000, 75.5993
764.0000, 75.6696
765.0000, 75.7344
766.0000, 75.7950
767.0000, 75.8521
768.0000, 75.9063
769.0000, 75.9582
770.0000, 76.0083
771.0000, 76.0582
772.0000, 76.1109
773.0000, 76.1691
774.0000, 76.2355
775.0000, 76.3098
776.0000, 76.3869
777.0000, 76.4613
778.0000, 76.5276
779.0000, 76.5818
780.0000, 76.6235
781.0000, 76.6530
782.0000, 76.6707
783.0000, 76.6764
784.0000, 76.6687
785.0000, 76.6456
786.0000, 76.6052
787.0000, 76.5464
788.0000, 76.4756
789.0000, 76.4022
790.0000, 76.3358
791.0000, 76.2853
792.0000, 76.2520
793.0000, 76.2311
794.0000, 76.2178
795.0000, 76.2076
796.0000, 76.1992
797.0000, 76.1957
798.0000, 76.2006
799.0000, 76.2173
800.0000, 76.2486
801.0000, 76.2963
802.0000, 76.3621
803.0000, 76.4477
804.0000, 76.5550
805.0000, 76.6862
806.0000, 76.8437
807.0000, 77.0300
808.0000, 77.2445
809.0000, 77.4713
810.0000, 77.6885
811.0000, 77.8746
812.0000, 78.0098
813.0000, 78.0967
814.0000, 78.1503
815.0000, 78.1860
816.0000, 78.2190
817.0000, 78.2594
818.0000, 78.3124
819.0000, 78.3829
820.0000, 78.4760
821.0000, 78.5866
822.0000, 78.6944
823.0000, 78.7778
824.0000, 78.8155
825.0000, 78.7967
826.0000, 78.7381
827.0000, 78.6607
828.0000, 78.5857
829.0000, 78.5286
830.0000, 78.4825
831.0000, 78.4343
832.0000, 78.3707
833.0000, 78.2808
834.0000, 78.1699
835.0000, 78.0507
836.0000, 77.9360
837.0000, 77.8379
838.0000, 77.7580
839.0000, 77.6895
840.0000, 77.6260
841.0000, 77.5606
842.0000, 77.4905
843.0000, 77.4167
844.0000, 77.3408
845.0000, 77.2643
846.0000, 77.1884
847.0000, 77.1140
848.0000, 77.0419
849.0000, 76.9727
850.0000, 76.9063
851.0000, 76.8388
852.0000, 76.7654
853.0000, 76.6817
854.0000, 76.5841
855.0000, 76.4755
856.0000, 76.3610
857.0000, 76.2458
858.0000, 76.1348
859.0000, 76.0317
860.0000, 75.9396
861.0000, 75.8612
862.0000, 75.7992
863.0000, 75.7462
864.0000, 75.6857
865.0000, 75.6011
866.0000, 75.4755
867.0000, 75.3088
868.0000, 75.1257
869.0000, 74.9528
870.0000, 74.8170
871.0000, 74.7313
872.0000, 74.6735
873.0000, 74.6160
874.0000, 74.5314
875.0000, 74.4005
876.0000, 74.2402
877.0000, 74.0776
878.0000, 73.9396
879.0000, 73.8484
880.0000, 73.7906
881.0000, 73.7363
882.0000, 73.6555
883.0000, 73.5207
884.0000, 73.3367
885.0000, 73.1330
886.0000, 72.9396
887.0000, 72.7859
888.0000, 72.6759
889.0000, 72.5825
890.0000, 72.4771
891.0000, 72.3311
892.0000, 72.1329
893.0000, 71.9039
894.0000, 71.6696
895.0000, 71.4554
896.0000, 71.2752
897.0000, 71.1044
898.0000, 70.9105
899.0000, 70.6610
900.0000, 70.3324
901.0000, 69.9527
902.0000, 69.5680
903.0000, 69.2246
904.0000, 68.9636
905.0000, 68.7728
906.0000, 68.6086
907.0000, 68.4268
908.0000, 68.1853
909.0000, 67.8844
910.0000, 67.5648
911.0000, 67.2690
912.0000, 67.0390
913.0000, 66.8989
914.0000, 66.8452
915.0000, 66.8720
916.0000, 66.9733
917.0000, 67.1355
918.0000, 67.3249
919.0000, 67.5050
920.0000, 67.6391
921.0000, 67.7021
922.0000, 67.7198
923.0000, 67.7317
924.0000, 67.7773
925.0000, 67.8901
926.0000, 68.0578
927.0000, 68.2471
928.0000, 68.4245
929.0000, 68.5586
930.0000, 68.6501
931.0000, 68.7240
932.0000, 68.8057
933.0000, 68.9202
934.0000, 69.0735
935.0000, 69.2489
936.0000, 69.4279
937.0000, 69.5926
938.0000, 69.7355
939.0000, 69.8700
940.0000, 70.0122
941.0000, 70.1781
942.0000, 70.3752
943.0000, 70.5823
944.0000, 70.7725
945.0000, 70.9188
946.0000, 71.0011
947.0000, 71.0405
948.0000, 71.0725
949.0000, 71.1326
950.0000, 71.2532
951.0000, 71.4332
952.0000, 71.6520
953.0000, 71.8886
954.0000, 72.1224
955.0000, 72.3423
956.0000, 72.5460
957.0000, 72.7320
958.0000, 72.8984
959.0000, 73.0476
960.0000, 73.1883
961.0000, 73.3298
962.0000, 73.4812
963.0000, 73.6469
964.0000, 73.8188
965.0000, 73.9870
966.0000, 74.1415
967.0000, 74.2747
968.0000, 74.3893
969.0000, 74.4910
970.0000, 74.5854
971.0000, 74.6782
972.0000, 74.7754
973.0000, 74.8835
974.0000, 75.0087
975.0000, 75.1566
976.0000, 75.3229
977.0000, 75.4958
978.0000, 75.6634
979.0000, 75.8138
980.0000, 75.9450
981.0000, 76.0666
982.0000, 76.1889
983.0000, 76.3222
984.0000, 76.4683
985.0000, 76.6125
986.0000, 76.7380
987.0000, 76.8281
988.0000, 76.8707
989.0000, 76.8690
990.0000, 76.8293
991.0000, 76.7580
992.0000, 76.6614
993.0000, 76.5436
994.0000, 76.4083
995.0000, 76.2593
996.0000, 76.1003
997.0000, 75.9351
998.0000, 75.7676
999.0000, 75.6019
1000.0000, 75.4418
1001.0000, 75.2889
1002.0000, 75.1426
1003.0000, 75.0021
1004.0000, 74.8666
1005.0000, 74.7379
1006.0000, 74.6206
1007.0000, 74.5202
1008.0000, 74.4418
1009.0000, 74.3890
1010.0000, 74.3611
1011.0000, 74.3567
1012.0000, 74.3745
1013.0000, 74.4134
1014.0000, 74.4733
1015.0000, 74.5544
1016.0000, 74.6568
1017.0000, 74.7804
1018.0000, 74.9211
1019.0000, 75.0732
1020.0000, 75.2310
1021.0000, 75.3887
1022.0000, 75.5428
1023.0000, 75.6906
1024.0000, 75.8301
1025.0000, 75.9587
1026.0000, 76.0764
1027.0000, 76.1856
1028.0000, 76.2889
1029.0000, 76.3888
1030.0000, 76.4865
1031.0000, 76.5807
1032.0000, 76.6698
1033.0000, 76.7521
1034.0000, 76.8270
1035.0000, 76.8979
1036.0000, 76.9688
1037.0000, 77.0438
1038.0000, 77.1256
1039.0000, 77.2087
1040.0000, 77.2848
1041.0000, 77.3455
1042.0000, 77.3834
1043.0000, 77.4024
1044.0000, 77.4130
1045.0000, 77.4259
1046.0000, 77.4513
1047.0000, 77.4931
1048.0000, 77.5489
1049.0000, 77.6159
1050.0000, 77.6915
1051.0000, 77.7729
1052.0000, 77.8571
1053.0000, 77.9410
1054.0000, 78.0217
1055.0000, 78.0967
1056.0000, 78.1647
1057.0000, 78.2249
1058.0000, 78.2763
1059.0000, 78.3187
1060.0000, 78.3548
1061.0000, 78.3883
1062.0000, 78.4229
1063.0000, 78.4617
1064.0000, 78.5027
1065.0000, 78.5415
1066.0000, 78.5738
1067.0000, 78.5949
1068.0000, 78.5926
1069.0000, 78.5494
1070.0000, 78.4473
1071.0000, 78.2696
1072.0000, 78.0284
1073.0000, 77.7718
1074.0000, 77.5503
1075.0000, 77.4138
1076.0000, 77.3772
1077.0000, 77.3846
1078.0000, 77.3717
1079.0000, 77.2742
1080.0000, 77.0509
1081.0000, 76.7384
1082.0000, 76.3898
1083.0000, 76.0582
1084.0000, 75.7857
1085.0000, 75.5522
1086.0000, 75.3146
1087.0000, 75.0298
1088.0000, 74.6608
1089.0000, 74.2318
1090.0000, 73.8043
1091.0000, 73.4403
1092.0000, 73.1969
1093.0000, 73.0251
1094.0000, 72.7734
1095.0000, 72.2861
1096.0000, 71.4096
1097.0000, 70.1415
1098.0000, 68.7160
1099.0000, 67.3878
1100.0000, 66.4115
1101.0000, 65.9235
1102.0000, 65.7545
1103.0000, 65.6861
1104.0000, 65.5000
1105.0000, 65.0254
1106.0000, 64.3018
1107.0000, 63.4270
1108.0000, 62.4989
1109.0000, 61.6084
1110.0000, 60.7911
1111.0000, 60.0570
1112.0000, 59.4157
1113.0000, 58.8760
1114.0000, 58.4326
1115.0000, 58.0692
1116.0000, 57.7694
1117.0000, 57.5168
1118.0000, 57.2975
1119.0000, 57.1007
1120.0000, 56.9159
1121.0000, 56.7323
1122.0000, 56.5443
1123.0000, 56.3563
1124.0000, 56.1737
1125.0000, 56.0020
1126.0000, 55.8457
1127.0000, 55.7069
1128.0000, 55.5867
1129.0000, 55.4867
1130.0000, 55.4045
1131.0000, 55.3181
1132.0000, 55.1977
1133.0000, 55.0139
1134.0000, 54.7415
1135.0000, 54.4019
1136.0000, 54.0447
1137.0000, 53.7201
1138.0000, 53.4761
1139.0000, 53.3177
1140.0000, 53.2079
1141.0000, 53.1080
1142.0000, 52.9794
1143.0000, 52.8020
1144.0000, 52.5839
1145.0000, 52.3360
1146.0000, 52.0690
1147.0000, 51.7941
1148.0000, 51.5235
1149.0000, 51.2696
1150.0000, 51.0449
1151.0000, 50.8577
1152.0000, 50.6984
1153.0000, 50.5527
1154.0000, 50.4059
1155.0000, 50.2445
1156.0000, 50.0611
1157.0000, 49.8517
1158.0000, 49.6123
1159.0000, 49.3391
1160.0000, 49.0368
1161.0000, 48.7164
1162.0000, 48.3888
1163.0000, 48.0653
1164.0000, 47.7562
1165.0000, 47.4714
1166.0000, 47.2208
1167.0000, 47.0141
1168.0000, 46.8454
1169.0000, 46.6774
1170.0000, 46.4691
1171.0000, 46.1792
1172.0000, 45.7853
1173.0000, 45.3269
1174.0000, 44.8573
1175.0000, 44.4294
1176.0000, 44.0872
1177.0000, 43.8218
1178.0000, 43.6046
1179.0000, 43.4074
1180.0000, 43.2029
1181.0000, 42.9786
1182.0000, 42.7305
1183.0000, 42.4548
1184.0000, 42.1481
1185.0000, 41.8137
1186.0000, 41.4616
1187.0000, 41.1019
1188.0000, 40.7450
1189.0000, 40.3985
1190.0000, 40.0666
1191.0000, 39.7527
1192.0000, 39.4605
1193.0000, 39.1911
1194.0000, 38.9386
1195.0000, 38.6960
1196.0000, 38.4564
1197.0000, 38.2130
1198.0000, 37.9604
1199.0000, 37.6934
1200.0000, 37.4068
1201.0000, 37.0980
1202.0000, 36.7849
1203.0000, 36.4948
1204.0000, 36.2552
1205.0000, 36.0913
1206.0000, 35.9908
1207.0000, 35.9128
1208.0000, 35.8158
1209.0000, 35.6589
1210.0000, 35.4287
1211.0000, 35.1455
1212.0000, 34.8322
1213.0000, 34.5113
1214.0000, 34.2022
1215.0000, 33.9180
1216.0000, 33.6709
1217.0000, 33.4731
1218.0000, 33.3265
1219.0000, 33.1982
1220.0000, 33.0478
1221.0000, 32.8349
1222.0000, 32.5286
1223.0000, 32.1554
1224.0000, 31.7623
1225.0000, 31.3966
1226.0000, 31.1021
1227.0000, 30.8850
1228.0000, 30.7290
1229.0000, 30.6172
1230.0000, 30.5329
1231.0000, 30.4609
1232.0000, 30.3876
1233.0000, 30.2994
1234.0000, 30.1829
1235.0000, 30.0340
1236.0000, 29.8642
1237.0000, 29.6859
1238.0000, 29.5117
1239.0000, 29.3506
1240.0000, 29.2014
1241.0000, 29.0617
1242.0000, 28.9289
1243.0000, 28.7995
1244.0000, 28.6661
1245.0000, 28.5200
1246.0000, 28.3524
1247.0000, 28.1562
1248.0000, 27.9352
1249.0000, 27.6986
